09:08 24/11/2021,IDC,87.3,96.0,78.6,88.4,87.2,3016
09:09 24/11/2021,BII,15.0,16.5,13.5,15.9,15.0,2527
09:08 24/11/2021,NRC,29.8,32.7,26.9,30.7,29.9,2047
09:08 24/11/2021,VIG,16.0,17.6,14.4,17.0,16.1,1703
09:09 24/11/2021,TVC,25.1,27.6,22.6,25.7,25.4,1681
09:08 24/11/2021,APS,53.9,59.2,48.6,57.0,53.9,1501
09:09 24/11/2021,VGS,44.0,48.4,39.6,47.5,44.5,1441
09:08 24/11/2021,AMV,13.2,14.5,11.9,13.8,13.2,1349
09:09 24/11/2021,MBS,43.8,48.1,39.5,45.6,43.9,1092
09:09 24/11/2021,PVC,13.0,14.3,11.7,13.8,13.3,1071
09:08 24/11/2021,TNG,30.1,33.1,27.1,30.9,30.4,941
09:08 24/11/2021,SD9,17.3,19.0,15.6,17.3,16.2,659
09:08 24/11/2021,MBG,13.8,15.1,12.5,14.1,13.6,658
09:08 24/11/2021,DL1,12.4,13.6,11.2,12.8,12.2,529
09:08 24/11/2021,NDN,23.2,25.5,20.9,23.6,23.2,520
09:08 24/11/2021,MCO,8.4,9.2,7.6,7.6,7.6,500
09:09 24/11/2021,LIG,17.2,18.9,15.5,17.5,16.8,492
09:08 24/11/2021,S99,23.8,26.1,21.5,24.3,23.6,476
09:09 24/11/2021,DST,7.4,8.1,6.7,7.6,7.3,467
09:08 24/11/2021,IPA,71.9,79.0,64.8,73.5,71.9,407
09:08 24/11/2021,SRA,12.4,13.6,11.2,12.9,12.4,370
09:08 24/11/2021,CVN,13.6,14.9,12.3,14.6,13.7,368
09:08 24/11/2021,HUT,14.8,16.2,13.4,15.0,14.8,364
09:08 24/11/2021,HHG,6.9,7.5,6.3,7.3,6.9,320
09:08 24/11/2021,HBS,17.4,19.1,15.7,18.3,17.4,315
09:08 24/11/2021,DVG,22.1,24.3,19.9,22.1,21.8,298
09:08 24/11/2021,PSI,20.5,22.5,18.5,22.0,20.5,296
09:08 24/11/2021,IDJ,63.5,69.8,57.2,66.9,63.5,294
09:08 24/11/2021,VMC,14.5,15.9,13.1,15.2,15.0,276
09:09 24/11/2021,PVL,16.0,17.6,14.4,16.9,16.0,271
09:08 24/11/2021,BVS,43.3,47.6,39.0,44.8,43.3,260
09:08 24/11/2021,THD,235.2,258.7,211.7,235.9,235.3,254
09:08 24/11/2021,KSQ,7.9,8.6,7.2,8.6,7.9,245
09:08 24/11/2021,DTC,13.0,14.3,11.7,13.0,11.7,236
09:08 24/11/2021,CSC,127.0,139.7,114.3,135.0,129.0,205
09:08 24/11/2021,LAS,23.5,25.8,21.2,23.6,23.5,199
09:08 24/11/2021,LDP,15.4,16.9,13.9,16.9,16.9,196
09:08 24/11/2021,AAV,27.5,30.2,24.8,28.0,27.5,176
09:08 24/11/2021,GKM,30.2,33.2,27.2,30.3,30.2,175
09:08 24/11/2021,VC7,24.5,26.9,22.1,25.2,23.1,165
09:08 24/11/2021,TC6,13.6,14.9,12.3,14.3,14.0,141
09:08 24/11/2021,BCC,25.5,28.0,23.0,26.4,25.4,136
09:08 24/11/2021,KVC,6.4,7.0,5.8,6.5,6.4,133
09:08 24/11/2021,BNA,46.0,50.6,41.4,46.1,45.2,126
09:08 24/11/2021,SDA,61.0,67.1,54.9,64.8,59.6,125
09:08 24/11/2021,FID,7.9,8.6,7.2,8.2,7.9,122
09:08 24/11/2021,DXP,23.6,25.9,21.3,23.9,23.6,115
09:09 24/11/2021,TAR,36.6,40.2,33.0,37.0,36.6,103
09:08 24/11/2021,HOM,10.1,11.1,9.1,10.1,10.1,102
09:08 24/11/2021,ITQ,11.1,12.2,10.0,11.4,10.9,94
09:08 24/11/2021,DZM,10.0,11.0,9.0,10.4,10.4,80
09:08 24/11/2021,OCH,9.0,9.9,8.1,9.3,9.0,74
09:08 24/11/2021,WSS,16.1,17.7,14.5,16.5,16.2,68
09:08 24/11/2021,C69,18.6,20.4,16.8,18.8,18.6,68
09:08 24/11/2021,L14,222.0,244.2,199.8,235.0,222.0,67
09:08 24/11/2021,PLC,40.0,44.0,36.0,41.3,40.5,55
09:08 24/11/2021,VC3,56.0,61.6,50.4,56.6,56.3,55
09:08 24/11/2021,VCM,18.5,20.3,16.7,18.0,18.0,50
09:08 24/11/2021,PV2,7.7,8.4,7.0,8.2,8.0,50
09:08 24/11/2021,TDT,14.8,16.2,13.4,15.0,14.7,50
09:08 24/11/2021,TXM,8.0,8.8,7.2,8.0,8.0,50
09:08 24/11/2021,CCR,36.1,39.7,32.5,35.8,32.5,49
09:08 24/11/2021,NVB,29.8,32.7,26.9,30.1,30.0,49
09:08 24/11/2021,TA9,15.9,17.4,14.4,16.0,16.0,39
09:08 24/11/2021,PHP,29.9,32.8,27.0,30.2,29.9,38
09:08 24/11/2021,SDT,10.2,11.2,9.2,10.3,10.2,38
09:08 24/11/2021,TKU,38.5,42.3,34.7,41.0,38.5,33
09:08 24/11/2021,PGT,12.2,13.4,11.0,12.5,12.5,33
09:08 24/11/2021,VE1,8.1,8.9,7.3,8.1,7.6,32
09:08 24/11/2021,SD6,9.3,10.2,8.4,10.0,9.3,31
09:08 24/11/2021,VC2,51.5,56.6,46.4,51.5,51.5,31
09:08 24/11/2021,VKC,14.3,15.7,12.9,14.8,14.3,30
09:08 24/11/2021,CMC,15.9,17.4,14.4,15.9,15.9,30
09:08 24/11/2021,DTD,45.7,50.2,41.2,45.8,45.8,30
09:08 24/11/2021,PMB,19.2,21.1,17.3,20.5,19.1,30
09:08 24/11/2021,TIG,19.8,21.7,17.9,20.0,19.6,30
09:08 24/11/2021,UNI,18.0,19.8,16.2,18.6,18.4,29
09:08 24/11/2021,TKC,14.4,15.8,13.0,14.9,14.9,26
09:08 24/11/2021,CTP,8.0,8.8,7.2,8.3,8.2,26
09:08 24/11/2021,APP,11.0,12.1,9.9,11.0,11.0,25
09:08 24/11/2021,KDM,10.4,11.4,9.4,10.3,10.3,25
09:08 24/11/2021,NDX,13.4,14.7,12.1,13.4,13.0,24
09:08 24/11/2021,PVG,15.1,16.6,13.6,15.5,15.1,24
09:08 24/11/2021,PSW,26.7,29.3,24.1,27.8,27.5,23
09:08 24/11/2021,PVI,47.6,52.3,42.9,48.4,47.6,22
09:08 24/11/2021,NBC,21.5,23.6,19.4,21.5,21.5,21
09:08 24/11/2021,SPI,13.5,14.8,12.2,13.9,13.8,20
09:08 24/11/2021,CAG,25.9,28.4,23.4,26.1,26.1,18
09:08 24/11/2021,BAB,24.5,26.9,22.1,24.5,24.5,17
09:08 24/11/2021,CAP,84.2,92.6,75.8,85.1,84.5,14
09:08 24/11/2021,CTC,7.8,8.5,7.1,7.8,7.8,13
09:08 24/11/2021,NTP,60.9,66.9,54.9,61.9,61.9,13
09:05 24/11/2021,TTC,16.6,18.2,15.0,16.6,16.6,12
09:13 24/11/2021,PVS,25.8,28.3,23.3,26.6,26.0,8525
09:13 24/11/2021,SHS,52.0,57.2,46.8,53.8,51.3,8475
09:13 24/11/2021,CEO,32.0,35.2,28.8,35.0,32.0,6862
09:13 24/11/2021,KLF,6.0,6.6,5.4,6.2,5.9,5899
09:13 24/11/2021,ART,15.3,16.8,13.8,16.0,15.4,5594
09:13 24/11/2021,TTH,7.0,7.7,6.3,7.5,7.2,4813
09:13 24/11/2021,CMS,19.4,21.3,17.5,21.3,21.3,3897
09:13 24/11/2021,IDC,87.3,96.0,78.6,88.4,86.9,3508
09:13 24/11/2021,BII,15.0,16.5,13.5,15.9,15.0,3160
09:13 24/11/2021,VGS,44.0,48.4,39.6,47.5,44.5,2207
09:13 24/11/2021,TVC,25.1,27.6,22.6,25.8,25.4,2188
09:13 24/11/2021,VIG,16.0,17.6,14.4,17.0,16.1,2077
09:13 24/11/2021,NRC,29.8,32.7,26.9,30.7,29.9,2062
09:13 24/11/2021,AMV,13.2,14.5,11.9,13.9,13.2,1862
09:13 24/11/2021,APS,53.9,59.2,48.6,57.0,53.9,1655
09:13 24/11/2021,MBS,43.8,48.1,39.5,45.7,43.9,1527
09:13 24/11/2021,PVC,13.0,14.3,11.7,13.8,13.3,1204
09:13 24/11/2021,TNG,30.1,33.1,27.1,30.9,30.4,1016
09:13 24/11/2021,SD9,17.3,19.0,15.6,17.3,16.2,871
09:13 24/11/2021,MBG,13.8,15.1,12.5,14.1,13.6,694
09:13 24/11/2021,HUT,14.8,16.2,13.4,15.0,14.8,674
09:13 24/11/2021,DST,7.4,8.1,6.7,7.6,7.3,618
09:13 24/11/2021,DL1,12.4,13.6,11.2,12.8,12.2,571
09:13 24/11/2021,CVN,13.6,14.9,12.3,14.7,13.7,567
09:13 24/11/2021,NDN,23.2,25.5,20.9,23.6,23.2,549
09:13 24/11/2021,S99,23.8,26.1,21.5,24.3,23.6,533
09:13 24/11/2021,LIG,17.2,18.9,15.5,17.5,16.8,518
09:13 24/11/2021,MCO,8.4,9.2,7.6,7.7,7.6,503
09:13 24/11/2021,IPA,71.9,79.0,64.8,74.0,71.9,477
09:13 24/11/2021,AAV,27.5,30.2,24.8,28.5,27.5,459
09:13 24/11/2021,IDJ,63.5,69.8,57.2,66.9,63.5,450
09:13 24/11/2021,HHG,6.9,7.5,6.3,7.3,6.9,394
09:13 24/11/2021,KSQ,7.9,8.6,7.2,8.6,7.9,393
09:13 24/11/2021,SRA,12.4,13.6,11.2,12.9,12.4,389
